,control,arab__L,acgam,glcr,succ,gal,asp__L,pro__L,ala__D,tre,man,galt,ser__D,sbt__D,glyc,fuc__L,glcur,glcn,glyc3p,xyl__D,lac__L,for,mnl,glu__L,g6p,galctn__D,mal__D-mal__L,rib__D,rmn,fru,ac,glc__D,malt,melib,thymd,asn__L,12ppd__S,akg,2obut,lcts,sucr,uri,gln__L,g1p,f6p,malttr,dad_2,adn,cit,inost,fum,ppa,galct__D,glyclt,glx,ins,ser__L,thr__L,ala__L,acac,acmana,mal__D,mal__L,tym,lyx__L,pyr,galctn__L,galur,peamn,etha,glycogen,acgal,acnam,all__D,arbt,4abut,but,dca,hxa,4hbz,5dglcn,oxa,quin,tartr__D,tartr__L,acglu,arg__L,gly,his__L,hom__L,ile__L,leu__L,lys__L,met__L,orn,phe__L,val__L,crn-crn__D,ptrc,dha,nh4,no2,no3,urea,ala__L,arg__L,asn__L,asp__L,cys__L,glu__L,gln__L,gly,his__L,ile__L,leu__L,lys__L,met__L,phe__L,pro__L,ser__L,thr__L,trp__L,tyr__L,val__L,ala__D,glu__D,ser__D,citr__L,hom__L,orn,acglu,etha,ptrc,agm,peamn,tym,gam,acgam,acgal,acmana,ade,adn,cytd,csn,gua,gsn,thym,thymd,ura,uri,ins,xan,xtsn,urate,alltn,ala__L-asp__L,ala__L-gln__L,ala__L-glu__L,ala__L-gly,ala__L-his__L,ala__L-leu__L,ala__L-thr__L,gly-asn__L,gly-gln__L,gly-glu__L,gly-met__L,met__L-ala__L,pi,ppi,3amp,amp,23camp,2pg,3pg,3gmp,gmp,23cgmp,pep,2pglyc,g1p,g6p,gam6p,6pgc,3cmp,cmp,23ccmp,man1p,man6p,pser__L,thrp,3ump,ump,23cump,tyrp,dtmp,minohp,so4,tsul,cys__L,cys__D,cgly,3sala,cyst__L,gthrd,met__L,met__D,metsox_S__L,taur,butso3,isetac,mso3
CYSTL,0.01,0.03,0.03,0.02,0.01,0.03,0.01,0.02,0.02,0.08,0.03,0.03,0.01,0.03,0.02,0.03,0.03,0.03,0.02,0.03,0.01,0.01,0.03,0.02,0.04,0.02,0.02,0.02,0.03,0.03,0.01,0.01,0.08,0.08,0.03,0.01,0.01,0.02,0.01,0.08,0.01,0.03,0.02,0.03,0.05,0.15,0.05,0.05,0.02,0.02,0.01,0.01,0.02,0.01,0.01,0.05,0.01,0.02,0.01,0.01,0.03,0.01,0.01,0.01,0.03,0.01,0.02,0.02,0.02,0.01,0.01,0.01,0.04,0.03,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.02,0.01,0.01,0.01,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.0,0.01,0.02,0.01,0.02,0.02,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.02,0.02,0.02,0.01,0.03,0.03,0.01,0.03,0.01,0.05,0.03,0.01,0.01,0.05,0.01,0.03,0.01,0.03,0.05,0.01,0.05,0.01,0.01,0.02,0.03,0.03,0.02,0.01,0.01,0.02,0.02,0.03,0.03,0.0,0.0,0.01,0.01,0.01,0.05,0.01,0.01,0.01,0.01,0.05,0.01,0.01,0.01,0.03,0.04,0.04,0.01,0.01,0.03,0.01,0.01,0.04,0.01,0.02,0.01,0.03,0.01,0.01,0.03,0.03,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.03,0.0,0.01,0.0,0.01,0.01,0.01,0.01
CYTBD2pp,0.03,0.09,0.1,0.06,0.04,0.1,0.04,0.06,0.05,0.0,0.1,0.1,0.04,0.1,22.59,0.08,0.0,0.09,0.08,0.09,0.04,0.03,0.0,0.06,0.13,24.31,0.06,0.0,0.08,0.1,0.03,0.03,0.25,0.0,33.37,0.04,0.03,0.06,0.03,0.25,0.03,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.06,0.0,0.04,0.03,0.06,11.47,0.03,0.0,0.04,0.79,0.04,0.04,0.1,0.04,0.04,0.03,31.26,0.04,0.08,0.08,0.0,0.04,0.03,0.03,0.13,0.08,0.03,0.03,11.32,0.03,0.03,0.03,0.03,0.03,17.18,0.04,0.04,0.03,0.05,0.04,0.03,0.03,16.24,0.03,0.0,16.27,0.05,17.15,16.22,0.03,0.05,0.06,0.03,0.03,0.0,0.03,0.04,0.05,0.04,0.04,16.27,0.06,0.0,0.04,0.03,16.24,0.03,0.0,16.27,17.15,0.06,0.04,0.79,0.04,0.03,16.22,0.05,0.03,0.04,0.03,0.03,0.05,0.03,0.04,0.05,0.05,0.0,0.03,0.1,0.1,0.03,0.1,0.05,0.0,0.0,0.0,0.04,0.15,0.03,33.37,0.0,0.0,0.0,0.04,0.14,0.04,0.04,0.06,0.08,0.08,0.05,0.04,0.04,0.07,0.05,0.07,0.07,0.04,0.04,0.03,0.03,0.03,0.0,0.03,0.03,0.03,0.03,0.15,0.03,0.03,0.03,0.1,0.13,0.0,0.03,0.03,0.28,0.03,0.03,36.06,0.04,0.05,0.03,0.0,0.03,0.03,32.08,0.0,0.03,0.03,16.27,0.03,0.04,0.03,0.03,0.08,16.27,0.03,16.04,0.03,0.03,0.03,0.03
CYTBDpp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0
CYTBO3_4pp,8.1,16.06,12.18,12.07,5.24,17.27,5.23,29.88,10.29,36.99,14.72,19.35,10.78,19.34,0.0,22.17,16.21,15.53,12.91,16.03,10.91,8.1,19.41,12.37,19.86,3.02,12.81,13.27,22.17,14.67,8.1,8.1,30.78,33.39,1.84,5.24,8.1,9.86,8.1,36.07,8.1,16.4,12.41,17.21,19.97,36.99,27.17,27.18,7.39,16.99,5.23,8.14,12.07,0.0,8.1,27.19,10.78,9.44,10.24,8.38,12.23,10.9,8.7,8.1,0.0,10.88,16.64,16.16,15.55,10.89,8.1,8.1,15.12,14.37,8.1,8.1,0.0,8.13,8.13,8.1,8.1,8.1,0.0,5.85,5.85,8.1,20.3,7.01,8.14,8.1,0.0,8.09,6.68,0.0,20.57,0.0,0.0,8.1,23.14,11.29,8.1,7.32,7.5,8.1,10.24,20.3,5.24,5.23,0.0,12.37,12.41,7.01,8.14,0.0,8.09,6.68,0.0,0.0,29.88,10.78,9.44,8.59,8.13,0.0,10.29,8.1,10.78,8.1,8.1,20.57,8.1,10.89,23.14,23.15,15.55,8.1,14.71,12.18,8.1,12.23,17.59,27.18,14.02,8.02,7.61,24.56,8.1,1.84,8.8,16.5,27.19,10.11,27.03,5.82,5.82,7.81,16.95,17.04,9.06,10.25,10.24,12.4,13.47,14.49,14.57,6.97,10.23,8.1,8.1,8.1,27.19,8.1,8.1,8.1,8.1,24.56,8.1,8.1,8.1,17.21,19.86,23.7,8.1,8.1,13.76,8.1,8.1,0.0,10.86,9.71,8.1,16.59,8.1,0.0,2.75,16.99,8.1,8.1,0.0,8.08,7.05,8.1,8.1,14.63,0.0,8.1,0.0,8.09,8.09,8.09,8.09
CYTD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYTDK1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYTDK2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYTDt2pp_copy1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYTDtex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYTK1,0.08,0.14,0.16,0.12,0.1,0.16,0.1,0.12,0.1,0.22,0.16,0.16,0.1,0.16,0.12,0.14,0.14,0.14,0.14,0.14,0.1,0.08,0.16,0.12,0.18,0.14,0.12,0.12,0.14,0.16,0.08,0.08,0.22,0.22,0.16,0.1,0.08,0.12,0.08,0.22,0.08,0.17,0.12,0.16,0.18,0.25,0.17,0.18,0.12,0.14,0.1,0.08,0.12,0.09,0.08,0.18,0.1,0.11,0.1,0.1,0.16,0.1,0.1,0.08,0.14,0.1,0.14,0.14,0.1,0.1,0.08,0.08,0.17,0.14,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.1,0.1,0.08,0.1,0.09,0.08,0.08,0.08,0.08,0.08,0.08,0.1,0.08,0.08,0.08,0.1,0.12,0.08,0.08,0.08,0.08,0.1,0.1,0.1,0.1,0.08,0.12,0.12,0.09,0.08,0.08,0.08,0.08,0.08,0.08,0.12,0.1,0.11,0.1,0.08,0.08,0.1,0.08,0.1,0.08,0.08,0.1,0.08,0.1,0.1,0.1,0.1,0.08,0.16,0.16,0.08,0.16,0.1,0.18,0.22,0.08,0.1,0.18,0.08,0.16,0.08,0.17,0.18,0.1,0.18,0.1,0.1,0.12,0.14,0.14,0.11,0.1,0.1,0.13,0.11,0.13,0.13,0.09,0.1,0.08,0.08,0.08,0.18,0.08,0.08,0.08,0.08,0.18,0.08,0.08,0.08,0.16,0.18,0.18,0.08,0.08,0.24,0.08,0.08,0.18,0.1,0.11,0.08,0.17,0.08,0.08,0.16,0.14,0.08,0.08,0.08,0.08,0.09,0.08,0.08,0.13,0.08,0.08,0.08,0.08,0.08,0.08,0.08
CYTK2_b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DAAD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DADNt2pp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DADNtex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
